UserID,DateTime,TargetDistance,TargetHeight,GravityStrength,BallType,BallMass,Score,ThresholdValue
6,2026-01-19 10:27:27,8,1,-10,Spear,5,6
6,2026-01-19 10:27:30,7,2,-10,Spear,5,0
6,2026-01-19 10:27:33,8,1,-10,Spear,5,0
6,2026-01-19 10:27:36,10,2,-10,Spear,5,0
6,2026-01-19 10:27:39,6,2,-10,Spear,5,4
6,2026-01-19 10:27:42,9,2,-10,Spear,5,0
6,2026-01-19 10:27:45,9,1,-10,Spear,5,0
6,2026-01-19 10:27:47,6,3,-10,Spear,5,1
6,2026-01-19 10:27:47,5,1,-10,Spear,5,0
6,2026-01-19 10:27:47,10,2,-10,Spear,5,0
6,2026-01-19 10:27:51,9,3,-10,Spear,5,0
6,2026-01-19 10:27:53,10,2,-10,Spear,5,5
0,2026-01-19 10:28:38,0,0,-10,Spear,5,0
0,2026-01-19 10:28:43,10,3,-10,Spear,5,0
0,2026-01-19 10:28:45,6,1,-10,Spear,5,0
0,2026-01-19 10:28:49,9,1,-10,Spear,5,0
0,2026-01-19 10:28:56,8,2,-10,Spear,5,0
0,2026-01-19 10:29:00,5,2,-10,Spear,5,6
0,2026-01-19 10:29:15,6,3,-10,Spear,5,0
0,2026-01-19 10:29:19,8,3,-10,Spear,5,10
0,2026-01-19 10:29:22,6,2,-10,Spear,5,4
6,2026-01-19 10:29:48,0,0,-10,Spear,5,0
6,2026-01-19 10:29:48,7,2,-10,Spear,5,2
6,2026-01-19 10:29:52,9,2,-10,Spear,5,0
6,2026-01-19 10:29:54,5,2,-10,Spear,5,0
6,2026-01-19 10:29:58,8,3,-10,Spear,5,10
6,2026-01-19 10:30:01,5,2,-10,Spear,5,4
6,2026-01-19 10:30:08,8,2,-10,Spear,5,0
6,2026-01-19 10:30:11,6,2,-10,Spear,5,3
6,2026-01-19 10:30:14,5,3,-10,Spear,5,0
6,2026-01-19 10:30:20,9,1,-10,Spear,5,0
6,2026-01-19 10:30:23,8,3,-10,Spear,5,0
6,2026-01-19 10:30:30,9,1,-10,Spear,5,6
6,2026-01-19 10:30:30,5,3,-10,Spear,5,0
6,2026-01-19 10:30:30,8,1,-10,Spear,5,0
-1,2026-01-22 00:07:07,0,0,-10,Tennis,5,4,0.25
-1,2026-01-22 00:07:08,7,1,-10,Tennis,5,4,0.25
-1,2026-01-22 00:07:08,9,3,-10,Tennis,5,0,0.25
-1,2026-01-22 00:07:08,7,2,-10,Tennis,5,0,0.25
-1,2026-01-22 00:07:08,6,3,-10,Tennis,5,0,0.25
-1,2026-01-22 00:07:08,10,1,-10,Tennis,5,4,0.25
-1,2026-01-22 00:07:08,7,2,-10,Tennis,5,0,0.25
-1,2026-01-22 00:07:08,9,1,-10,Tennis,5,4,0.25
-1,2026-01-22 00:07:08,5,3,-10,Tennis,5,0,0.25
-1,2026-01-22 00:07:09,9,3,-10,Tennis,5,0,0.25
-1,2026-01-22 00:07:09,5,1,-10,Tennis,5,4,0.25
-1,2026-01-22 00:07:10,7,3,-10,Tennis,5,0,0.25
-1,2026-01-22 00:07:10,6,1,-10,Tennis,5,4,0.25
-1,2026-01-22 00:07:11,8,3,-10,Tennis,5,0,0.25
-1,2026-01-22 00:07:12,5,2,-10,Tennis,5,0,0.25
-1,2026-01-22 00:07:13,10,1,-10,Tennis,5,4,0.25
-1,2026-01-22 00:07:14,6,1,-10,Tennis,5,4,0.25
-1,2026-01-22 00:07:14,8,2,-10,Tennis,5,0,0.25
-1,2026-01-22 00:07:15,10,3,-10,Tennis,5,0,0.25
-1,2026-01-22 00:07:15,7,1,-10,Tennis,5,4,0.25
-1,2026-01-22 00:07:15,6,3,-10,Tennis,5,0,0.25
-1,2026-01-22 00:07:15,5,2,-10,Tennis,5,0,0.25
-1,2026-01-22 00:07:16,10,1,-10,Tennis,5,4,0.25
-1,2026-01-22 00:18:22,0,0,-10,Tennis,5,4,0.3
-1,2026-01-22 00:18:22,7,2,-10,Tennis,5,0,0.3
-1,2026-01-22 00:18:28,8,1,-10,Tennis,5,0,0.3
-1,2026-01-22 00:18:29,8,3,-10,Tennis,5,0,0.3
-1,2026-01-22 00:18:29,6,1,-10,Tennis,5,0,0.3
-1,2026-01-22 00:18:29,10,1,-10,Tennis,5,0,0.3
-1,2026-01-22 00:18:30,10,3,-10,Tennis,5,0,0.3
-1,2026-01-22 00:18:30,10,2,-10,Tennis,5,0,0.3
-1,2026-01-22 00:18:30,10,3,-10,Tennis,5,0,0.3
-1,2026-01-22 00:18:31,8,1,-10,Tennis,5,0,0.3
-1,2026-01-22 00:18:31,5,2,-10,Tennis,5,0,0.3
-1,2026-01-22 00:18:32,7,1,-10,Tennis,5,0,0.3
-1,2026-01-22 00:18:32,5,3,-10,Tennis,5,0,0.3
-1,2026-01-22 00:18:32,9,2,-10,Tennis,5,0,0.3
-1,2026-01-22 00:18:33,7,2,-10,Tennis,5,0,0.3
-1,2026-01-22 00:18:38,5,3,-10,Tennis,5,0,0.3
-1,2026-01-22 00:18:38,6,3,-10,Tennis,5,0,0.3
-1,2026-01-22 00:18:39,8,1,-10,Tennis,5,0,0.3
-1,2026-01-22 00:18:39,8,1,-10,Tennis,5,0,0.3
-1,2026-01-22 00:18:40,10,2,-10,Tennis,5,0,0.3
-1,2026-01-22 00:18:42,7,2,-10,Tennis,5,0,0.3
-1,2026-01-22 00:18:42,9,1,-10,Tennis,5,0,0.3
-1,2026-01-22 00:18:43,8,2,-10,Tennis,5,0,0.3
-1,2026-01-22 00:18:44,6,1,-10,Tennis,5,0,0.3
-1,2026-01-22 00:18:44,6,2,-10,Tennis,5,0,0.3
-1,2026-01-22 00:18:45,9,3,-10,Tennis,5,0,0.3
-1,2026-01-22 00:18:46,9,2,-10,Tennis,5,0,0.3
-1,2026-01-22 00:18:47,10,3,-10,Tennis,5,0,0.3
-1,2026-01-22 00:18:49,10,3,-10,Tennis,5,0,0.3
-1,2026-01-22 00:18:49,9,2,-10,Tennis,5,0,0.3
-1,2026-01-22 00:18:50,10,2,-10,Tennis,5,0,0.3
-1,2026-01-22 00:18:51,8,3,-10,Tennis,5,0,0.3
-1,2026-01-22 00:18:52,6,3,-10,Tennis,5,0,0.3
-1,2026-01-22 00:18:52,6,1,-10,Tennis,5,0,0.3
-1,2026-01-22 00:18:53,7,1,-10,Tennis,5,0,0.3
-1,2026-01-22 00:18:55,5,2,-10,Tennis,5,0,0.3
-1,2026-01-22 00:18:55,7,2,-10,Tennis,5,0,0.3
-1,2026-01-22 00:18:56,7,3,-10,Tennis,5,0,0.3
-1,2026-01-22 00:18:56,6,1,-10,Tennis,5,0,0.3
-1,2026-01-22 00:18:58,10,1,-10,Tennis,5,0,0.3
-1,2026-01-22 00:18:59,7,2,-10,Tennis,5,0,0.3
-1,2026-01-22 00:19:00,5,2,-10,Tennis,5,0,0.3
-1,2026-01-22 00:19:01,9,2,-10,Tennis,5,0,0.3
-1,2026-01-22 00:19:02,8,2,-10,Tennis,5,0,0.3
-1,2026-01-22 00:19:03,6,3,-10,Tennis,5,0,0.3
-1,2026-01-22 00:19:04,8,3,-10,Tennis,5,0,0.3
-1,2026-01-22 00:19:05,6,1,-10,Tennis,5,0,0.3
-1,2026-01-22 00:19:05,8,1,-10,Tennis,5,0,0.3
-1,2026-01-22 00:19:06,5,2,-10,Tennis,5,0,0.3
-1,2026-01-22 00:19:07,7,1,-10,Tennis,5,0,0.3
-1,2026-01-22 00:19:08,9,3,-10,Tennis,5,0,0.3
-1,2026-01-22 00:19:09,5,3,-10,Tennis,5,0,0.3
-1,2026-01-22 00:19:10,8,1,-10,Tennis,5,0,0.3
-1,2026-01-22 00:19:11,9,3,-10,Tennis,5,0,0.3
-1,2026-01-22 00:19:11,9,1,-10,Tennis,5,0,0.3
-1,2026-01-22 00:19:12,8,3,-10,Tennis,5,0,0.3
-1,2026-01-22 00:19:12,5,1,-10,Tennis,5,0,0.3
-1,2026-01-22 00:19:25,8,3,-10,Tennis,5,0,0.3
-1,2026-01-22 00:19:25,8,2,-10,Tennis,5,0,0.3
-1,2026-01-22 00:19:25,9,2,-10,Tennis,5,0,0.3
-1,2026-01-22 00:19:26,8,1,-10,Tennis,5,4,0.3
-1,2026-01-22 00:19:28,9,2,-10,Tennis,5,0,0.3
-1,2026-01-22 00:19:28,9,3,-10,Tennis,5,0,0.3
-1,2026-01-22 00:19:29,10,1,-10,Tennis,5,4,0.3
-1,2026-01-22 00:19:29,6,3,-10,Tennis,5,0,0.3
-1,2026-01-22 00:19:29,9,1,-10,Tennis,5,4,0.3
-1,2026-01-22 00:19:30,5,2,-10,Tennis,5,0,0.3
-1,2026-01-22 00:19:30,9,3,-10,Tennis,5,0,0.3
-1,2026-01-22 00:19:31,8,2,-10,Tennis,5,0,0.3
-1,2026-01-22 00:19:31,7,3,-10,Tennis,5,0,0.3
-1,2026-01-22 00:19:31,9,2,-10,Tennis,5,0,0.3
-1,2026-01-22 00:19:32,8,3,-10,Tennis,5,0,0.3
-1,2026-01-22 00:19:32,7,1,-10,Tennis,5,4,0.3
-1,2026-01-22 00:19:32,5,3,-10,Tennis,5,0,0.3
-1,2026-01-22 00:19:33,9,1,-10,Tennis,5,4,0.3
-1,2026-01-22 00:19:33,9,2,-10,Tennis,5,0,0.3
-1,2026-01-22 00:19:34,6,2,-10,Tennis,5,0,0.3
-1,2026-01-22 00:19:34,7,2,-10,Tennis,5,0,0.3
-1,2026-01-22 00:19:35,10,1,-10,Tennis,5,4,0.3
-1,2026-01-22 00:19:36,8,3,-10,Tennis,5,0,0.3
-1,2026-01-22 00:19:36,8,1,-10,Tennis,5,4,0.3
-1,2026-01-22 00:19:36,9,3,-10,Tennis,5,0,0.3
-1,2026-01-22 00:19:37,5,2,-10,Tennis,5,0,0.3
-1,2026-01-22 00:19:38,7,2,-10,Tennis,5,0,0.3
-1,2026-01-22 00:19:39,5,1,-10,Tennis,5,4,0.3
-1,2026-01-22 00:19:40,9,2,-10,Tennis,5,0,0.3
-1,2026-01-22 00:19:41,5,3,-10,Tennis,5,0,0.3
-1,2026-01-22 00:19:41,9,2,-10,Tennis,5,0,0.3
-1,2026-01-22 00:19:42,8,2,-10,Tennis,5,0,0.3
-1,2026-01-22 00:19:42,8,3,-10,Tennis,5,0,0.3
-1,2026-01-22 00:19:43,5,1,-10,Tennis,5,4,0.3
-1,2026-01-22 00:19:43,8,3,-10,Tennis,5,0,0.3
-1,2026-01-22 00:19:44,9,2,-10,Tennis,5,0,0.3
-2,2026-01-22 00:31:52,0,0,-10,Tennis,3,4,0.2
-2,2026-01-22 00:31:52,10,1,-10,Tennis,3,4,0.2
-2,2026-01-22 00:31:52,8,1,-10,Tennis,3,4,0.2
-2,2026-01-22 00:31:53,7,1,-10,Tennis,3,4,0.2
-2,2026-01-22 00:31:53,6,3,-10,Tennis,3,0,0.2
-2,2026-01-22 00:31:55,8,3,-10,Tennis,3,0,0.2
-2,2026-01-22 00:31:57,5,3,-10,Tennis,3,0,0.2
-2,2026-01-22 00:31:58,6,2,-10,Tennis,3,0,0.2
-2,2026-01-22 00:31:58,6,1,-10,Tennis,3,4,0.2
-2,2026-01-22 00:31:59,10,1,-10,Tennis,3,4,0.2
-2,2026-01-22 00:31:59,5,2,-10,Tennis,3,0,0.2
-2,2026-01-22 00:32:00,6,1,-10,Tennis,3,4,0.2
-2,2026-01-22 00:32:00,6,2,-10,Tennis,3,0,0.2
-2,2026-01-22 00:32:02,7,3,-10,Tennis,3,0,0.2
-2,2026-01-22 00:32:03,9,3,-10,Tennis,3,0,0.2
-2,2026-01-22 00:32:03,9,2,-10,Tennis,3,0,0.2
-2,2026-01-22 00:32:03,5,2,-10,Tennis,3,0,0.2
-2,2026-01-22 00:32:03,6,1,-10,Tennis,3,4,0.2
-2,2026-01-22 00:32:05,10,1,-10,Tennis,3,4,0.2
-2,2026-01-22 00:32:06,9,3,-10,Tennis,3,0,0.2
-2,2026-01-22 00:32:08,10,2,-10,Tennis,3,0,0.2
-2,2026-01-22 00:32:08,5,2,-10,Tennis,3,0,0.2
-2,2026-01-22 00:32:10,9,1,-10,Tennis,3,4,0.2
-2,2026-01-22 00:32:10,5,2,-10,Tennis,3,0,0.2
-2,2026-01-22 00:32:10,5,2,-10,Tennis,3,0,0.2
-2,2026-01-22 00:32:12,10,2,-10,Tennis,3,0,0.2
-2,2026-01-22 00:32:13,7,1,-10,Tennis,3,4,0.2
-2,2026-01-22 00:32:13,7,1,-10,Tennis,3,4,0.2
-1,2026-01-22 01:03:45,10,3,-10,Tennis,3,4,0.25
-1,2026-01-22 01:03:45,10,3,-10,Tennis,3,0,0.25
-1,2026-01-22 01:03:45,10,3,-10,Tennis,3,0,0.25
-1,2026-01-22 01:03:45,10,3,-10,Tennis,3,0,0.25
-1,2026-01-22 01:03:45,10,3,-10,Tennis,3,4,0.25
-1,2026-01-22 01:03:45,10,3,-10,Tennis,3,0,0.25
-1,2026-01-22 01:03:46,5,1,-10,Tennis,3,4,0.25
-1,2026-01-22 01:03:46,7,2,-10,Tennis,3,0,0.25
-1,2026-01-22 01:03:47,8,3,-10,Tennis,3,0,0.25
-1,2026-01-22 01:03:47,8,2,-10,Tennis,3,0,0.25
-1,2026-01-22 01:03:48,10,1,-10,Tennis,3,4,0.25
-1,2026-01-22 01:03:48,6,2,-10,Tennis,3,0,0.25
-1,2026-01-22 01:03:48,9,1,-10,Tennis,3,4,0.25
-1,2026-01-22 01:03:48,5,3,-10,Tennis,3,0,0.25
-1,2026-01-22 01:03:48,8,1,-10,Tennis,3,4,0.25
-1,2026-01-22 01:03:48,7,2,-10,Tennis,3,0,0.25
-1,2026-01-22 01:03:50,7,2,-10,Tennis,3,0,0.25
-1,2026-01-22 01:03:50,6,1,-10,Tennis,3,5,0.25
-1,2026-01-22 01:03:50,10,1,-10,Tennis,3,4,0.25
-1,2026-01-22 01:03:50,10,2,-10,Tennis,3,0,0.25
-1,2026-01-22 01:03:50,10,2,-10,Tennis,3,0,0.25
-1,2026-01-22 01:03:51,9,2,-10,Tennis,3,0,0.25
-1,2026-01-22 01:03:51,6,1,-10,Tennis,3,4,0.25
-1,2026-01-22 01:03:51,10,3,-10,Tennis,3,0,0.25
-1,2026-01-22 01:03:52,9,2,-10,Tennis,3,0,0.25
-1,2026-01-22 01:03:52,5,2,-10,Tennis,3,0,0.25
-1,2026-01-22 01:03:52,10,1,-10,Tennis,3,4,0.25
-1,2026-01-22 01:03:54,6,3,-10,Tennis,3,0,0.25
-1,2026-01-22 01:03:55,7,1,-10,Tennis,3,4,0.25
-1,2026-01-22 01:03:55,7,1,-10,Tennis,3,4,0.25
